id,order_id,order_date,customer_name,customer_contact,customer_address,customer_city,customer_postal_code,customer_country,shipper_name,shipper_phone,product_category,product_category_desc,product_quantity,product_name,product_unit,product_price,supplier_name,supplier_contact,supplier_address,supplier_city,supplier_postal_code,supplier_country,supplier_phone,employee_first_name,employee_last_name,employee_birthdate,employee_photo,employee_note
292,10357,1996-11-19,LILA-Supermercado,"Carlos Gonzalez","Carrera 52 con Ave. Bolivar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,"Federal Shipping","(503) 555-9931","Dairy Products",Cheeses,8,"Camembert Pierrot","15 - 300 g rounds",34,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,Nancy,Davolio,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
293,10358,1996-11-20,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,"Speedy Express","(503) 555-9831",Beverages,"Soft drinks, coffees, teas, beers, and ales",10,"Guarana Fantastica","12 - 355 ml cans",4.5,"Refrescos Americanas LTDA","Carlos Diaz","Av. das Americanas 12.890","Sao Paulo",5442,Brazil,"(11) 555 4640",Steven,Buchanan,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French."
294,10358,1996-11-20,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,"Speedy Express","(503) 555-9831",Beverages,"Soft drinks, coffees, teas, beers, and ales",10,"Sasquatch Ale","24 - 12 oz bottles",14,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",Bend,97101,USA,"(503) 555-9931",Steven,Buchanan,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French."
295,10358,1996-11-20,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,"Speedy Express","(503) 555-9831",Seafood,"Seaweed and fish",20,"Inlagd Sill","24 - 250 g jars",19,"Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",Stockholm,"S-123 45",Sweden,"08-123 45 67",Steven,Buchanan,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French."
296,10359,1996-11-21,"Seven Seas Imports","Hari Kumar","90 Wadhurst Rd.",London,"OX15 4NB",UK,"Federal Shipping","(503) 555-9931",Confections,"Desserts, candies, and sweet breads",56,Pavlova,"32 - 500 g boxes",17.45,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Steven,Buchanan,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French."
297,10359,1996-11-21,"Seven Seas Imports","Hari Kumar","90 Wadhurst Rd.",London,"OX15 4NB",UK,"Federal Shipping","(503) 555-9931","Dairy Products",Cheeses,70,"Gorgonzola Telino","12 - 100 g pkgs",12.5,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323",Steven,Buchanan,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French."
298,10359,1996-11-21,"Seven Seas Imports","Hari Kumar","90 Wadhurst Rd.",London,"OX15 4NB",UK,"Federal Shipping","(503) 555-9931","Dairy Products",Cheeses,80,"Camembert Pierrot","15 - 300 g rounds",34,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,Steven,Buchanan,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French."
299,10360,1996-11-22,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,"Federal Shipping","(503) 555-9931",Produce,"Dried fruit and bean curd",30,"Rossle Sauerkraut","25 - 825 g cans",45.6,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
300,10360,1996-11-22,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,"Federal Shipping","(503) 555-9931",Meat/Poultry,"Prepared meats",35,"Thuringer Rostbratwurst","50 bags x 30 sausgs.",123.79,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
301,10360,1996-11-22,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,"Federal Shipping","(503) 555-9931",Beverages,"Soft drinks, coffees, teas, beers, and ales",10,"Cote de Blaye","12 - 75 cl bottles",263.5,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",Paris,75004,France,"(1) 03.83.00.68",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
302,10360,1996-11-22,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,"Federal Shipping","(503) 555-9931",Confections,"Desserts, candies, and sweet breads",35,Maxilaku,"24 - 50 g pkgs.",20,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
303,10360,1996-11-22,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,"Federal Shipping","(503) 555-9931",Meat/Poultry,"Prepared meats",28,Tourtiere,"16 pies",7.45,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
304,10361,1996-11-22,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,"United Package","(503) 555-3199",Beverages,"Soft drinks, coffees, teas, beers, and ales",54,"Chartreuse verte","750 cc per bottle",18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",Paris,75004,France,"(1) 03.83.00.68",Nancy,Davolio,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
305,10361,1996-11-22,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,"United Package","(503) 555-3199","Dairy Products",Cheeses,55,"Camembert Pierrot","15 - 300 g rounds",34,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,Nancy,Davolio,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
306,10362,1996-11-25,"Bon app","Laurence Lebihans","12, rue des Bouchers",Marseille,13008,France,"Speedy Express","(503) 555-9831",Confections,"Desserts, candies, and sweet breads",50,"NuNuCa Nuss-Nougat-Creme","20 - 450 g glasses",14,"Heli Susswaren GmbH and Co. KG","Petra Winkler","Tiergartenstrasse 5",Berlin,10785,Germany,"(010) 9984510",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
307,10362,1996-11-25,"Bon app","Laurence Lebihans","12, rue des Bouchers",Marseille,13008,France,"Speedy Express","(503) 555-9831",Produce,"Dried fruit and bean curd",20,"Manjimup Dried Apples","50 - 300 g pkgs.",53,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
308,10362,1996-11-25,"Bon app","Laurence Lebihans","12, rue des Bouchers",Marseille,13008,France,"Speedy Express","(503) 555-9831",Meat/Poultry,"Prepared meats",24,Tourtiere,"16 pies",7.45,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
309,10363,1996-11-26,"Drachenblut Delikatessend","Sven Ottlieb","Walserweg 21",Aachen,52066,Germany,"Federal Shipping","(503) 555-9931","Dairy Products",Cheeses,20,"Gorgonzola Telino","12 - 100 g pkgs",12.5,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
310,10363,1996-11-26,"Drachenblut Delikatessend","Sven Ottlieb","Walserweg 21",Aachen,52066,Germany,"Federal Shipping","(503) 555-9931",Beverages,"Soft drinks, coffees, teas, beers, and ales",12,"Rhonbrau Klosterbier","24 - 0.5 l bottles",7.75,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
311,10363,1996-11-26,"Drachenblut Delikatessend","Sven Ottlieb","Walserweg 21",Aachen,52066,Germany,"Federal Shipping","(503) 555-9931",Beverages,"Soft drinks, coffees, teas, beers, and ales",12,Lakkalikoori,"500 ml",18,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
312,10364,1996-11-26,"Eastern Connection","Ann Devon","35 King George",London,"WX3 6FW",UK,"Speedy Express","(503) 555-9831","Dairy Products",Cheeses,30,Gudbrandsdalsost,"10 kg pkg.",36,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,Nancy,Davolio,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
313,10364,1996-11-26,"Eastern Connection","Ann Devon","35 King George",London,"WX3 6FW",UK,"Speedy Express","(503) 555-9831","Dairy Products",Cheeses,5,Flotemysost,"10 - 500 g pkgs.",21.5,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,Nancy,Davolio,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
314,10365,1996-11-27,"Antonio Moreno Taqueria","Antonio Moreno","Mataderos 2312","Mexico D.F.",05023,Mexico,"United Package","(503) 555-3199","Dairy Products",Cheeses,24,"Queso Cabrales","1 kg pkg.",21,"Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",Oviedo,33007,Spain,"(98) 598 76 54",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
315,10366,1996-11-28,"Galeria del gastronomo","Eduardo Saavedra","Rambla de Cataluna, 23",Barcelona,08022,Spain,"United Package","(503) 555-3199",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",5,"Louisiana Fiery Hot Pepper Sauce","32 - 8 oz bottles",21.05,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans",70117,USA,"(100) 555-4822",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
316,10366,1996-11-28,"Galeria del gastronomo","Eduardo Saavedra","Rambla de Cataluna, 23",Barcelona,08022,Spain,"United Package","(503) 555-3199",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",5,"Original Frankfurter grune Sosse","12 boxes",13,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
317,10367,1996-11-28,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,"Federal Shipping","(503) 555-9931",Beverages,"Soft drinks, coffees, teas, beers, and ales",36,"Sasquatch Ale","24 - 12 oz bottles",14,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",Bend,97101,USA,"(503) 555-9931",Robert,King,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office."
